id,genre,track_name,artist_name,valence,energy
0ZAyQDwokbChHvAdYkb5h7,classical,"The Magic Flute, K. 620, Act II: ""Der Hölle Rache kocht in meinem Herzen""",Wolfgang Amadeus Mozart,0.32,0.227
1vMzyuKkIvB4d2kj7SCMv3,classical,Strokur,Hildur Guðnadóttir,0.0376,0.0312
2jjVsWQEUeZ06qSqF8xiBr,classical,"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",Pyotr Ilyich Tchaikovsky,0.0692,0.167
5jsmGi2CgYeB6LoodXYOch,classical,All the Ends of the Earth,Judith Weir,0.0397,0.056
74K5lZTuJa2w87IPTzxKaz,classical,Prelude For Time Feelers,Eluvium,0.124,0.272
2cIUOae4mpQt5PsD8Mqver,classical,"Lemminkainen Suite, Op. 22: II. The Swan of Tuonela",Jean Sibelius,0.0309,0.0619
6GmT92GQpA6kDC8rXCJN00,classical,A Somerset Rhapsody Op. 21B - (1906),Gustav Holst,0.0394,0.043
4tomnQKFLdhCYOtTSmlv4Q,classical,Providence,Audiomachine,0.0772,0.526
0znpGssNRK5xBCvxOgfmVS,classical,"Masques et bergamasques Suite, Op. 112: IV. Pastorale",Gabriel Fauré,0.0364,0.0195
3qmBqj3EmghQ4UayTRBbL1,classical,Da pacem Domine,Arvo Pärt,0.0317,0.032
74unAIRMOGUBYZLhIUUztr,classical,Leave My Head Alone Brain Seven,Henrik Schwarz,0.326,0.277
6peXCPlFpyZr2uvEJICXw0,classical,"Piano Concerto, Op. 13: 3. Impromptu",Elizabeth Joy Roe,0.0336,0.0507
6mo6D7Jh6guYnbcq7wZVlg,classical,Pictures at an Exhibition (Orch. Ravel): Promenade 1 - Live,Modest Mussorgsky,0.176,0.066
6PrKZUXJPmBiobMN44yR8Y,classical,The Ecstasy Of Gold - 2004 Remaster,Ennio Morricone,0.133,0.474
6cSrouWoID5h8elyKpIHzj,classical,"Le Quattro Stagioni: Violin Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"": I. Allegro non molto. Allegro",Antonio Vivaldi,0.0883,0.176
393IXhr8v1Y5Ze5DOf9jaV,classical,"Don Giovanni, ossia Il dissoluto punito, K.527: Overture",Wolfgang Amadeus Mozart,0.268,0.105
0T02WlrUAK45ApAVVixmcc,classical,"La bohème, SC 67 / Act 1: ""Che gelida manina""",Jonas Kaufmann,0.0627,0.247
4ASJhgJdOEtAwqDp37YUzd,classical,Sonata No. 1 in G Minor BWV1001: I. Adagio,Johann Sebastian Bach,0.264,0.0159
2mYuazFCuAeDsU2EkY68Bp,classical,Vaughan Williams: The Lark Ascending: Opening (Excerpt),Various Artists,0.0393,0.103
4aPzYWZmmylsj4AxEMEh1Q,classical,"Schubert: String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"": II. Andante con moto",Franz Schubert,0.0749,0.0259
40GqIVzbcamQsIlWZsgUqo,classical,Concerto for Orchestra (after Marco Polo): IV. The Forbidden City,Tan Dun,0.118,0.133
4O0Yww5OIWyfBvWn6xN3CM,classical,Divenire,Ludovico Einaudi,0.084,0.21
1joz1gAJbHtMUK3IDW2k7K,classical,"II. Largo from Concerto for Harpsichord, Strings & Basso continuo No. 5 in F minor, BWV 1056",Johann Sebastian Bach,0.138,0.0259
0kd2DKhQH2lEH6esChjd9C,classical,"Tehillim, Pt. III (Slow)",Steve Reich,0.0675,0.0567
577oNDyZdzUd3GocQPwLdj,classical,"Os justi, WAB 30",Anton Bruckner,0.0346,0.0385
39cTvx39ILgwshUQvMYSW5,classical,Symphony No. 104: IV. Finale. Spiritoso,Joseph Haydn,0.19,0.112
2rv5QO7eIK3gbKiPSxihda,classical,Pacific 231,Arthur Honegger,0.14,0.342
1xjL0J6RyY2UzH39hFgakW,classical,Carnival of the Animals: XIII. Le Cygne (The Swan),Camille Saint-Saëns,0.0542,0.0144
2jIzdKKB7DlK00XIiV82Hj,classical,Fugue in F Minor,Alan Feinberg,0.61,0.0609
0kXITpDCCVDZYu0LPuEaEk,classical,Sweet Savour,Clint Mansell,0.0361,0.258
4ig4joRGrX6jA2ln18ayR6,classical,Shaker Loops (version for string orchestra): A Final Shaking,John Adams,0.0801,0.0387
31loMj4ZFxOedEd2bHHQjg,classical,Legends of the Fall,James Horner,0.0351,0.0316
1oDAFTOXZGSQedBa6hXGhT,classical,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",Pyotr Ilyich Tchaikovsky,0.0463,0.0205
70OjkyHJSnoCNtXS4Xz1XB,classical,Sofdu unga astin min (Sweetly Sleeep),Kór Langholtskirkju,0.0692,0.1
6s0M6NqA9YIWnsRPMKRsi3,classical,Homemade Mountains,Christina Vantzou,0.0353,0.135
0xX7kREWmOGBWzYNcpZwRN,classical,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",Joshua Bell,0.179,0.135
2r2hR9gGMdusndlRzhM0cc,classical,Colonial Song,Percy Grainger,0.0445,0.0662
6vozhycIf8PgHWCO8013j1,classical,"Nixon in China, Act I Scene 1: Landing of the Spirit of '76 (Live)",John Adams,0.0659,0.444
7ePJDGh6zM0XrOslnnz1Rj,classical,"Locus iste, WAB 23",Anton Bruckner,0.0343,0.0408
1FycPgMDd5NkVV0zzbxGyN,classical,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Various Artists,0.0407,0.114
3kXJcMyhICI8U85Ce0WAED,classical,"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",Hilary Hahn,0.0513,0.0763
4IIt36M11AQ5bHdzFQLEny,classical,In C - 2009 Remastered,Terry Riley,0.0791,0.507
0dBeZNIXFp3P5RnNQGEu2x,classical,Fantasia on Greensleeves,Leonard Bernstein,0.0962,0.0868
3f3LeYfH03XYvwKlfsEsdh,classical,"Variations On A Rococo Theme, Op.33, TH.57: Variazione VI: Andante",Various Artists,0.0323,0.0265
2TkGYqnVFS0T5u2PYN6JQS,classical,Some,Nils Frahm,0.191,0.00289
5a0kmXboO0YnA8TAA7pYSm,classical,Water from the Same Source,Rachel's,0.15,0.363
418oT9HkGrmWfGGZ9s8FQM,classical,"Piano Trio No. 2 in E-Flat Major, Op. 100, D. 929: II. Andante con moto",Mitsuko Uchida,0.0951,0.0851
1upQiytDIEZfl9ItruoXuC,classical,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",George Frideric Handel,0.0516,0.0336
1vfW8IpCSsfuWV9OYq512J,classical,"Die gute Nacht, die ich dir sage: Die gute Nacht",Clara Schumann,0.0542,0.0215
4A8DzH3u3o7sukAqtjmIJT,classical,"Partita No. 1 in B-Flat Major, BWV 825: II. Allemande",Johann Sebastian Bach,0.622,0.167
4HBMnZFquWVTATSjTABueZ,classical,Adams: The Chairman Dances (Foxtrot for Orchestra),John Adams,0.24,0.31
1QlGhMVQkxVaPx1xn1iytU,classical,"Ravel: Daphnis et Chloé Suite No. 2, M. 57b",Maurice Ravel,0.0383,0.0657
50QqEXWsT4M0fP6HnrmgSi,classical,"Le nozze di Figaro, K. 492, Act I: ""Non più andrai""",Wolfgang Amadeus Mozart,0.563,0.252
6HGzj1FMXVBAi2AtBCbhCQ,classical,"Serenade in E Major for Strings, Op. 22: II. Menuetto",Antonín Dvořák,0.163,0.0878
06y8DoxhcukGlIChYmRWQ8,classical,Symphonic Metamorphosis after Themes by Carl Maria von Weber: Turandot: Scherzo,Paul Hindemith,0.169,0.087
72Dtp8jjytFyg4ryr37Iqi,classical,Quartet for the End of Time,Olivier Messiaen,0.103,0.116
7ivXObFl4X6vZUa4cKgApz,classical,"Prélude, Fugue and Variation in B Minor for Organ, FWV 30, Op. 18: Prélude, Fugue and Variation in B Minor for Organ, FWV 30, Op. 18 - Live",Nikolai Tokarev,0.11,0.0188
1n8NKQRg8LVHy7oUhUgbFF,classical,Hedwig's Theme,John Williams,0.077,0.162
4nUkv8opB4P7e4fCzFU8ZW,classical,"Violin Concerto in D minor, WoO 23: II. Langsam",Robert Schumann,0.0339,0.00755
3exBKAzjmT57jjH1TTFBni,classical,Theme and Variations,Ruth Crawford Seeger,0.0466,0.127
4fGNcmaagZKOZ5bIgqosLg,classical,Capriccio I in C Minor,Elinor Frey,0.46,0.0339
3E07N0x6xVbt6LOtOeJOtb,classical,"Clarinet Quintet in B Minor, Op. 115: Clarinet Quintet in B Minor, Op. 115: II. Adagio",Johannes Brahms,0.0364,0.0157
7nTwlmrw5dRthSvSTmCsKa,classical,"Isorhythmic Motets: Apostolo glorioso - Cum tua doctrina - Andreas, Christi famulus",Guillaume Dufay,0.108,0.117
4P1sbofnneFeEEASTFMEGl,classical,Main Title,James Horner,0.0375,0.0164
15BP8nUb3oUEP7hRy4mFoz,classical,Arcana,Edgard Varèse,0.0395,0.35
7hPr0zUTwv36B0zEEaZIXL,classical,Family Portrait,Rachel's,0.0399,0.0661
6EThx74b5Y29qE1M8WzXcl,classical,"Cello Sonata No. 5 in D Major, Op. 102, No. 2: I. Allegro con brio",Ludwig van Beethoven,0.287,0.123
0sPzBdSWYsp5X9qLyplRVV,classical,Bær,Hildur Guðnadóttir,0.0386,0.07
6UIn6aFGQYeP2gNAlzSxDg,classical,Constellations,Balmorhea,0.167,0.0461
6GzMz3s0K1YKwRVI36CgRx,classical,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",Franz Liszt,0.0378,0.0342
77Z7XS4SNSN7EZve9nkPGP,classical,Atlantico,Roberto Cacciapaglia,0.158,0.249
3YgAJbmpO9d02lf7nZ6pIm,classical,Noon Hill Wood,Richard Skelton,0.0659,0.259
1qbsaOxbQKRLDTSyS6XcFG,classical,Valses nobles et sentimentales: VIII. Epilogue - Lent,Alexandre Tharaud,0.0353,0.00258
3pDcfGFaFitzMZZ3xj5HoQ,classical,Shepherds Hey,Percy Grainger,0.886,0.218
3YtEWW6zQJywlH2J6SHse2,classical,The King's Speech,Alexandre Desplat,0.0532,0.0232
2lBUvk3cqv01K66QrqLzif,classical,"The Four Seasons - Concerto in G Minor, RV 315, ""The Summer"": III. Presto",Antonio Vivaldi,0.386,0.424
0rkajHs0Kcw73nFDlKmuBk,classical,"Piano Sonata No.12 In F, K.332: 2. Adagio",Wolfgang Amadeus Mozart,0.288,0.0312
2GAcOueBAbwU0kgaXKVAdM,classical,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace",Ludwig van Beethoven,0.39,0.265
1Dv9Ak9tPUOCAWTPLS6CkS,classical,"Sinfonietta La Jolla for Piano and Chamber Orchestra, H. 328: I. Poco allegro",Bohuslav Martinů,0.0885,0.176
2TZ0BlkBcBKOIQAljtkuyS,classical,Country Band March,Charles Ives,0.471,0.339
1T4eIu0yUUOsZpar2aaQua,classical,String Quartet No. 2,Nicola LeFanu,0.0386,0.0215
2ED1VZ53iRImo252U2PEsu,classical,Miserere,Tenebrae,0.0356,0.037
3DNRdudZ2SstnDCVKFdXxG,classical,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,0.151,0.00527
55xly70WJY1cx5qsoogaqs,classical,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",John Williams,0.057,0.15
0JOZf6b4ubKHIVrwnxVbXQ,classical,"Piano Sonata No. 1 in F Minor, Op. 6 (orch. Rogal-Levitsky): Sonata No. 1, Op. 6: Marche Funebre",Alexander Scriabin,0.0356,0.0107
1brH9m4Q2LHTuwxaKoMTn5,classical,Plus Que Ma Prope Vie,Various Artists,0.036,0.136
0ZFJpY6hELA21Y5d5YmdlR,disco,Night Fever - 2009 Remastered Version,Bee Gees,0.896,0.791
5vlEg2fT4cFWAqU5QptIpQ,disco,Replay,Iyaz,0.195,0.751
4r1RkfA3H8N5nwcjYKv35g,disco,Boogie Shoes - 2007 Remastered Version Saturday Night Fever,Bee Gees,0.962,0.943
0IZM2onaTBMRTEIcc5oIi9,disco,Hot N Cold,Katy Perry,0.856,0.839
792NyTUEYZD6jPAARVD9s9,disco,We Run The Night,Havana Brown,0.682,0.866
4CWUGKyUi4aJOq7tF6HAIF,disco,Street Life,Various Artists,0.811,0.756
5vykEbQzN5BnF57Pt3zR0A,disco,Brick House,Commodores,0.675,0.892
7fmpKF0rLGPnP7kcQ5ZMm7,disco,"Back in Time - featured in ""Men In Black 3""",Pitbull,0.747,0.91
31UBcyZkwJRy2ZV5XpMlxh,disco,Lady Bump,Penny McLean,0.965,0.511
6UjlpJhUqOQqv0hrb38IDI,disco,Best of My Love,The Emotions,0.972,0.57
0laYHRpNTS6i8FXdupHkJ4,disco,Love You Like A Love Song,Selena Gomez & The Scene,0.922,0.678
4bi73jCM02fMpkI11Lqmfe,disco,Ai Se Eu Te Pego - Live,Michel Teló,0.834,0.937
6aGjEZ7kq3YXgD0EDt80O5,disco,Live While We're Young,One Direction,0.936,0.837
2udw7RDkldLFIPG9WYdVtT,disco,Sir Duke,Stevie Wonder,0.952,0.568
1yWItbINcAC0IFssISgvvg,disco,Lay All Your Love On Me,ABBA,0.605,0.702
0fdKj0gnGKvwXFCEJBMcVh,disco,Vamos a la Playa,Various Artists,0.606,0.861
5VAKsbOWGdBbg1VFlu9W8o,disco,You Should Be Dancing - 2009 Remastered Version,Bee Gees,0.958,0.857
7K09L0XlSGoRM8v8V6aXZ9,disco,Give Up The Funk (Tear The Roof Off The Sucker),Parliament,0.91,0.729
6NPVjNh8Jhru9xOmyQigds,disco,Happy,Various Artists,0.962,0.757
6PtXobrqImYfnpIxNsJApa,disco,Bad (feat. Vassy) - Radio Edit,David Guetta,0.411,0.972
128dMh22J1S7d43xTjCT5q,disco,Open Sesame - 2007 Remastered Version Saturday Night Fever,Bee Gees,0.529,0.897
7Hv89f7Dpm5Hce1XkBbjQZ,disco,On The Floor - Radio Edit,Jennifer Lopez,0.462,0.68
5x9VIW2fS21JMswOt6AORI,disco,Classic,MKTO,0.8,0.781
7iuT6GbzCKoyNVhbLaendu,disco,Never Too Much,Various Artists,0.787,0.79
20zOIoex7YchUh87d8tlvg,disco,Boogie Nights,Heatwave,0.759,0.54
5MuNxNox3zTanAFIO5KcTl,disco,He's the Greatest Dancer - 1995 Remaster,Various Artists,0.837,0.815
0swbKmXc4UtO0feXDxqYwm,disco,ES31J1200101,Yandar & Yostin,0.94,0.625
3pgainA2dH9c7e8JVYGRCN,disco,Ride on Time,Black Box,0.62,0.858
27m1soUndRthrAA1ediOXn,disco,I Heard It Through The Grapevine,Marvin Gaye,0.679,0.324
0mLAgHQP1BOkoHhDu622BQ,disco,Get Down On It,Kool & The Gang,0.966,0.646
2I5Jn1pRVUmfABC62DwXiC,disco,Gosa,Various Artists,0.553,0.913
1uoFwurhS62GOfTz2AbjYJ,disco,"Spank - 12 "" Version",Various Artists,0.842,0.601
3UN6cIn3VIyg0z1LCuFSum,disco,Without You (feat. Usher),David Guetta,0.402,0.614
0SDcjtJXrI6jAtD6AkQ6SR,disco,Gotta Go Home,Boney M.,0.975,0.945
41FS9BeDgtC8aplD0Nh5e1,disco,Hot Stuff - Single Version,Donna Summer,0.97,0.874
7C29GgUdLYoPFt7gY52aT6,disco,If I Can't Have You,Various Artists,0.846,0.807
59scqF8FynVEV5kJtoj4yj,disco,Stay The Night,Alcazar,0.696,0.708
2aEuA8PSqLa17Y4hKPj5rr,disco,Cheri Cheri Lady,Modern Talking,0.851,0.616
4yOn1TEcfsKHUJCL2h1r8I,disco,Feel This Moment (feat. Christina Aguilera),Pitbull,0.531,0.758
1qZMPmpD1jDcOA7gZ6TCde,disco,One (Your Name) - Radio Edit,Swedish House Mafia,0.636,0.673
3KOJhPY6UITeeMyxlpfxnQ,disco,I'm in the Mood for Dancing,Various Artists,0.891,0.838
24lMtPOCzP5g4hrg3NklLa,disco,Just The Way You Are,Bruno Mars,0.434,0.843
6MvTH94jL3GxlVFO5Ssk1L,disco,Papaoutai,Stromae,0.262,0.825
5S1yeuswEPofFOCkMFLNLc,disco,Like A G6,Far East Movement,0.715,0.869
56QCGK2tyUmlma8k94zLal,disco,Miami 2 Ibiza,Swedish House Mafia,0.653,0.936
5tXyNhNcsnn7HbcABntOSf,disco,DJ Got Us Fallin' In Love,Usher,0.669,0.878
1AWQoqb9bSvzTjaLralEkT,disco,Rock Your Body,Justin Timberlake,0.817,0.714
6EOAOGls9pIdUJsrqytcXK,disco,Put a Little Love On Me,Delegation,0.968,0.578
6rhVKeUhQTGLIRmQOfc9Wo,disco,Don't Let Me Be Misunderstood,Various Artists,0.785,0.815
6Sy9BUbgFse0n0LPA5lwy5,disco,Sandstorm,Darude,0.587,0.965
0ltBH1JNzSvQJPjJpvTu9B,disco,Whistle,Flo Rida,0.75,0.933
5UqqOfFa9DYXALpCCF8VwB,disco,(I've Had) The Time of My Life,Various Artists,0.485,0.665
2MeT4S3XGUbYeGcyByDhGs,disco,Party In My Head,September,0.765,0.862
5XJ1J9QPxaOzdpkGxKU4lA,disco,Heart Of Glass [24-Bit Digitally Remastered 01],Blondie,0.657,0.633
0vDeTWoAooavG2zcCKHmI4,disco,More Than A Woman (2007 Remastered Saturday Night Fever LP Version),Bee Gees,0.693,0.708
4UXrcA0aP09rQh0eCwn5hx,disco,Live It Up,Jennifer Lopez,0.653,0.723
5FTCKvxzqy72ceS4Ujux4N,disco,What's My Name?,Rihanna,0.583,0.786
6rrUcrhWlW3CqGYT0zxYlz,disco,Got To Give It Up - Pt. 1,Various Artists,0.906,0.874
4hepyFFOO9I7oZCNn3T2sz,disco,"More, More, More",Andrea True Connection,0.847,0.792
1k7Vaz8njTPyofg7I9VKvh,disco,Can’t Get Enough Of Your Love Babe,Various Artists,0.778,0.79
4HXwANiIbYQvwDTcLXiacY,disco,K-Jee - 2007 Remastered Version Saturday Night Fever,Bee Gees,0.81,0.928
0wP3e5PzSxafy2TRtlayq9,disco,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,0.757,0.82
2vTPWWm2Lgc6kI6a3Z3uXY,disco,Work B**ch,Britney Spears,0.85,0.816
7Lxft7xjXOPHFZUs2Qq7ma,disco,I Like It,Enrique Iglesias,0.784,0.933
7EbCmcgzfCSdyjPQgu2877,disco,Keep On Dancing,The Haggis Horns,0.704,0.842
1pKYYY0dkg23sQQXi0Q5zN,disco,Around the World,Daft Punk,0.841,0.795
2YBnNbMOUUSkqncnQgkqST,disco,Years - ラジオ・エディット,Alesso,0.323,0.823
5unfeZUhKhICP73CDYBW4N,disco,Call Me Maybe,Carly Rae Jepsen,0.648,0.615
0y0QpmcF1G3F79rjk3fjUx,disco,Boogie Oogie Oogie - Single Version 2 / Remastered 1999,A Taste Of Honey,0.91,0.522
7mSUMlp8ttG8H00RePyZ5J,disco,Right Back Where We Started From - 1994 Remaster,Various Artists,0.933,0.676
5FeuH4LtGxDWkSkhRG47QT,disco,You Make Me Feel... (feat. Sabi),Cobra Starship,0.748,0.857
7B1Dl3tXqySkB8OPEwVvSu,disco,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952
6mwZS6fLcQP1wKv3HN3OcY,disco,Maneater,Various Artists,0.827,0.697
3zYpRGnnoegSpt3SguSo3W,disco,Off the Wall,Michael Jackson,0.921,0.595
6PwbVXIomkvk4YcafiOc6i,disco,Bailando,Paradisio,0.835,0.94
20pPweU5sbfOOB1Qk5KCTx,disco,Dance Across the Floor - Edit,"Jimmy ""Bo"" Horne",0.638,0.969
13qqdlSeF8FcxsRyapDMZ0,disco,Changes,Faul & Wad,0.255,0.704
6VuIKS2Z27jCutIapgCUZF,disco,Shake Your Body,KC & The Sunshine Band,0.962,0.811
4pn0G7yHNfTgRYRWca8gYA,disco,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,0.549,0.942
5SEbMBFdBY5x0ZqQUhRRms,disco,Jingo,Various Artists,0.779,0.854
2VhPOtIQw2UpQmRVevdviU,disco,Bang Bang,Jessie J,0.724,0.752
3BC5s3KuoL1lhtllHkY4lV,disco,Wizard - Radio Edit,Martin Garrix,0.0795,0.916
4nuPrKithHbRJXuA9spwu4,disco,"December, 1963 (Oh, What a Night)",Frankie Valli & The Four Seasons,0.964,0.6
2foOeJLKSvepjHEkb4NR8N,disco,Think About the Way,Ice Mc,0.67,0.713
3GC3xIxWImpR7dfv2F81ze,disco,Greyhound,Swedish House Mafia,0.552,0.806
4wENG4FhLIjqYqIUF1VlNj,dubstep,Yo! Ho! And a Bottle of Bass!,Omnitica,0.125,0.645
6iBzUjscIAeQ2vKV67UuZM,dubstep,EDM Death Machine,Knife Party,0.301,0.95
5s8LCFUR7tI8m4yNSUxwMi,dubstep,Katy on a Mission,Katy B,0.671,0.656
4YlAdZBuW5mww5GcqZ4aFy,dubstep,I Need Air (feat. Angela Hunte),Magnetic Man,0.391,0.829
1Ca2ELRlvACAeI7xz9c9jR,dubstep,Spaceman,Hardwell,0.118,0.763
5Oy7LPuMwC3xI00AEX5O8Q,dubstep,Boss Wave,Xilent,0.621,0.991
6zlOUIqcU6juXFww9UNpJK,dubstep,Five Hours,Deorro,0.575,0.821
5AMxVSn63Yi3UCO2njlvvW,dubstep,End Credits,Chase & Status,0.0696,0.814
5KmhARDh8FEU3Lj2UKYwqU,dubstep,Monster (DotEXE Remix),Meg & Dia,0.414,0.741
6DEeUrq2VhjAj6KOhZcsu3,dubstep,Me And You,NERO,0.236,0.925
2ZeTpxUpIHDdrRZdD8Vlh9,dubstep,Rage Valley,Knife Party,0.226,0.962
3NplPunkhgoMpYuNJxbPpJ,dubstep,"Dub on the Track (feat. Mic Righteous, Dot Rotten & Ghetts)",Cher Lloyd,0.378,0.852
1On214AmagrceXIxmM6PGk,dubstep,Contact,Foreign Beggars,0.617,0.847
5D6cVR5OiryirJOwOyEbBS,dubstep,Sleep With One Eye Open - Tek-One,Bring Me The Horizon,0.155,0.678
25Ixi9DoZzQQrBcS9O6mGS,dubstep,Crunch,Various Artists,0.547,0.438
1bwSlZJIotlKugRUzcQUFd,dubstep,Gecko,Datsik,0.182,0.861
0bdbXNbIRClzywgD6UIPlw,dubstep,Blind Faith,Chase & Status,0.418,0.85
7bkrejP6EhQFgrRUobPM75,dubstep,Python,Dodge & Fuski,0.373,0.981
5JedvPL29OaHwOFL1Jb4uO,dubstep,Pressure Cooker,Various Artists,0.524,0.853
0CUQyzyf3nzprWh6XiYqsD,dubstep,Mind Control,Various Artists,0.65,0.99
0v945WRZhamHsBBqbpW4LH,dubstep,Days to Come,Seven Lions,0.207,0.723
5CN8vzjNuT0NpnUeBfl50u,dubstep,Evilution,Datsik,0.246,0.866
4ce29VAx1D8f3HULOHHA3K,dubstep,LRAD,Knife Party,0.186,0.889
5f6igUw1asUL4AGXSvgTW8,dubstep,Levels - Skrillex Remix,Avicii,0.346,0.91
53vJGKfm25KT22hXvCTU4I,dubstep,Reasons (feat. Andrew Allen),Various Artists,0.799,0.705
0TPPsEUdbzyLEbchMWtxty,dubstep,Move Over - Gorillianaire Mix,Janis Joplin,0.612,0.783
0ICziz81LVnmtCScIeTLB5,dubstep,Full Focus,Various Artists,0.124,0.872
62Mj7Gf4sjg7kfu2nnxXVu,dubstep,Broken Souvenirs - Extended Mix,Sofi,0.0749,0.811
76jmXjmUePMiMJhH3O8W1Y,dubstep,Burning - Dubba Jonny Remix,Various Artists,0.111,0.643
2mtZIYe8uK59Uk2er1MRIa,dubstep,Heads Up (The Glitch Mob Remix),Bassnectar,0.332,0.863
61l4Cfs1gVrmrDNZuS5pez,dubstep,Haunt You,Flux Pavilion,0.138,0.887
6lbhkPbkKj6jnPTt1FelVo,dubstep,Bullet Train (feat. Joni Fatora),Stephen Swartz,0.196,0.703
2EFjA0bQbpIseUlPHCeIil,dubstep,Channel 42,deadmau5,0.414,0.724
411rcI6KFOx1BYw8HY4shd,dubstep,Reprise - Original Mix,Feint,0.212,0.868
0Ff0IZy22ygaykCe2iAG01,dubstep,All In,Dubba Jonny,0.547,0.921
3a6unUszLQkRhXDPzQfxRa,dubstep,Starlight,Flux Pavilion,0.067,0.869
3Z0eRV84fbHY2dStRU6l8b,dubstep,The Uprising Freedom - Original Mix,Arkasia,0.345,0.881
1FjFL9rxg2nkmAkrHuhlYc,dubstep,The Trumpeter - Subscape Remix,Ray Foxx,0.176,0.871
6uomknm6K7oOeRDfwBzuV7,dubstep,Flashing Lights,Chase & Status,0.274,0.808
4WfBnI0frO5vv527k4bPHO,dubstep,Power,Ajapai,0.346,0.968
04l4Ueq5FzSbTvxBqJ1ehu,dubstep,The Sadness Will Never End - Skrillex Remix,Bring Me The Horizon,0.609,0.928
2uM8EuKY4FjY8n2JcENJfM,dubstep,Superliminal,deadmau5,0.0365,0.617
70RjYMSmFY0VpWqBprxDRD,dubstep,Ampersand,Various Artists,0.408,0.874
6HHilaGz3n757PQQvE9SxQ,dubstep,We Are One (feat. Splitbreed),Various Artists,0.496,0.977
2chQzJGEjrLlPzNoWBChwa,dubstep,Boss - Original,DotEXE,0.205,0.638
7gqqSlBo9x6qRgZrBnAaUp,dubstep,Oxygen - Jacob Plant Remix,MOGUAI,0.27,0.774
09APVjOyATPES519k6hFPr,dubstep,Too Late To Say No,Datsik,0.283,0.893
2qO2mwWZdxi4xVmtWWPOC8,dubstep,Cocktail Queen - Original Mix,deadmau5,0.88,0.757
5m68AfdNSNNC4quow2BPaw,dubstep,Blue Steel,Excision and Downlink,0.577,0.974
2V65y3PX4DkRhy1djlxd9p,dubstep,Don't You Worry Child - Radio Edit,Swedish House Mafia,0.438,0.84
3AS3EvTDzswEFmQU8kyJtM,dubstep,Promise Me,Kezwik,0.181,0.875
03EuhmMsEHVFI9ytainStU,dubstep,I Can't Stop,Flux Pavilion,0.205,0.775
6zDwrk0h49oE3RYNGZ822v,dubstep,Circles - Original,KDrew,0.25,0.821
25EgA1A1OZBRw25Mjyw08g,dubstep,Get Up! (feat. Skrillex),Korn,0.248,0.894
4DqvFOvWWRCqCwyNqvHuAv,dubstep,Universe,Various Artists,0.294,0.88
0faHbZQeLjeJ0x1Ebxn7O5,dubstep,Illusion of Choice,Gramatik,0.462,0.755
1c35oVynBuaFs99MNGUOUj,dubstep,Coast Is Clear,Skrillex,0.134,0.802
34cMt2oUIuy5CL6bWywSEq,dubstep,End Of The World - Xilent Remix,Alex Metric,0.392,0.936
1yt5V0Nv3lIDtaseaRNM28,dubstep,Take Me To The Hospital - Rusko Remix,The Prodigy,0.279,0.752
1WvPJI30mU2EOVxaYeoqgq,dubstep,Hitz - 16Bit Remix,Chase & Status,0.334,0.859
6E4Wif38jr6B9l1jyMj8FL,dubstep,Fall Of The Republic - Original Mix,Arkasia,0.421,0.705
0Q5y6MzDI2chNwayATOPLY,dubstep,Oblivion,Various Artists,0.312,0.938
0oOxvJK76K0439kSZFcE22,dubstep,Firepower,Datsik,0.0394,0.83
2OtLX4YyNVeDT2e2AmJAGm,dubstep,Digitoxin,Au5,0.16,0.763
6duFFjczGMZ7yBrJKMOaE1,dubstep,Fire Inside,Gemini,0.15,0.827
2nz6tKHsV0GJhwaXIOvYz5,dubstep,Rude Boy,Zeds Dead,0.453,0.858
3rVMCyTjSFFTGZocXZyfln,dubstep,Already Lost,Document One,0.0539,0.831
0GZrf19S4472ysky5ODe2c,dubstep,Hush Now (501 Remix),L.A.O.S,0.0734,0.816
0RZX8YtJjmRuWt3izCsORW,dubstep,One,Various Artists,0.471,0.605
4VySpxhRGy32u5zPCprzDn,dubstep,Too Close,Alex Clare,0.271,0.694
61fdvfO4VmZfkZe5I6lYAW,dubstep,Say My Name (Radio Edit),Porter Robinson,0.14,0.931
5W9OWL9fs1FnTVuVJpjOV4,dubstep,Decisions,Borgore,0.558,0.911
